WEO_Country_Code,Country,Advanced_Country,Year,BCA_NGDPD,GGR_NGDP,GGSB_NPGDP,GGXWDG_NGDP,GGX_NGDP,LUR,NGDP_RPCH,NGSD_NGDP,NID_NGDP,PCPIPCH,PPPEX,PPPPC,PPPSH,TM_RPCH,TRWMA,TX_RPCH
233,Colombia,0,2012,-3.14,29.247,-1.451,33.967,29.093,10.617,3.913,18.964,22.104,3.174,1207.808,12262.505,0.565,9.374,4.43,4.473
233,Colombia,0,2013,-3.236,28.978,-2.807,37.592,29.998,9.883,5.134,18.946,22.183,2.022,1210.25,12986.407,0.576,8.525,4.51,4.678
233,Colombia,0,2014,-5.198,29.517,-3.318,43.319,31.261,9.4,4.499,18.805,24.003,2.905,1216.124,13677.285,0.582,7.76,4.21,-0.289
233,Colombia,0,2015,-6.372,27.757,-3.87,50.419,31.277,9.2,2.956,17.401,23.774,4.991,1234.455,14074.832,0.58,-1.081,6.54,1.657
233,Colombia,0,2016,-4.452,27.72,-1.413,49.796,29.994,9.55,2.087,18.715,23.167,7.507,1285.792,14345.268,0.574,-3.541,6.98,-0.209
233,Colombia,0,2017,-3.182,26.825,-1.249,49.436,29.321,9.667,1.359,18.417,21.6,4.312,1328.017,14616.787,0.56,1.019,4.4,2.569
233,Colombia,0,2018,-4.202,29.99,-1.954,53.584,34.658,9.942,2.564,16.993,21.195,3.241,1322.161,15481.289,0.568,5.805,3.28,0.643
233,Colombia,0,2019,-4.584,29.397,-1.876,52.401,32.879,10.875,3.187,16.797,21.381,3.524,1312.63,16349.418,0.579,7.345,2.92,3.083
233,Colombia,0,2020,-3.428,26.588,-2.82,65.674,33.542,16.667,-7.186,15.7,19.128,2.525,1270.744,15587.65,0.565,-20.093,2.4,-22.459
233,Colombia,0,2021,-5.635,27.217,-5.845,64.039,34.302,13.8,10.801,13.282,18.917,3.505,1316.324,17724.572,0.583,26.729,2.58,14.635
233,Colombia,0,2022,-6.141,27.764,-7.256,60.055,33.934,11.208,7.289,13.604,19.744,10.183,1411.394,20149.399,0.605,23.614,2.83,12.301
233,Colombia,0,2023,-2.518,32.316,-3.403,54.317,35.04,10.158,0.61,11.085,13.602,11.729,1448.688,20787.614,0.589,-12.643,0.1607485826541435,1.481
233,Colombia,0,2024,-2.54,28.788,-4.405,55.792,33.18,10.2,1.644,11.253,13.793,6.719,1489.976,21436.901,0.581,-1.476,-0.3456961693367404,-5.405
238,Costa Rica,0,1995,-3.222,12.718,-3.8322164394877767,35.83659498719578,16.402,5.2,4.154,16.319,19.542,23.186,77.021,7782.55,0.071,2.976,8.56,8.998
238,Costa Rica,0,1996,-2.357,12.965,-4.222,33.685,17.287,6.2,1.35,15.394,17.75,17.512,87.039,7818.356,0.069,2.983,9.04,6.658
238,Costa Rica,0,1997,-3.642,12.866,-3.348,30.559,16.256,5.7,5.476,16.413,20.054,13.248,98.124,8177.897,0.07,14.014,7.53,8.256
238,Costa Rica,0,1998,-3.584,13.062,-2.999,40.691,16.027,5.6,7.155,19.078,22.662,11.66,108.617,8647.548,0.073,24.824,6.32,25.561
238,Costa Rica,0,1999,-4.865,13.831,-3.025,38.984,16.712,6.022,4.215,16.215,21.08,10.045,118.914,8923.619,0.074,0.461,4.07,19.402
238,Costa Rica,0,2000,-4.559,13.186,-3.795,38.85,16.87,5.193,3.869,16.128,20.687,10.961,127.199,9547.188,0.073,-2.356,3.7,3.546
238,Costa Rica,0,2001,-3.218,13.81,-3.51,39.644,17.28,6.072,3.491,16.897,20.115,11.256,136.49,9737.003,0.074,0.01,4.44,1.702
238,Costa Rica,0,2002,-5.186,13.558,-4.903,41.438,18.551,6.403,3.417,14.7,19.886,9.167,147.555,10050.676,0.074,6.13,4.23,2.68
238,Costa Rica,0,2003,-5.208,14.135,-3.335,40.566,17.567,6.668,4.317,13.757,18.965,9.448,160.107,10524.19,0.074,4.544,3.44,5.671
238,Costa Rica,0,2004,-3.626,13.591,-3.259,41.002,17.006,6.495,4.425,15.304,18.93,12.315,176.729,11107.53,0.074,4.812,4.04,10.383
238,Costa Rica,0,2005,-4.29,13.797,-1.765,37.321,15.889,6.63,3.977,14.674,18.964,13.798,193.655,11732.177,0.074,6.946,4.14,6.012
238,Costa Rica,0,2006,-4.132,14.108,-0.995,33.037,15.15,5.962,7.327,16.953,21.086,11.471,212.254,12787.714,0.075,7.816,3.32,8.041
238,Costa Rica,0,2007,-5.575,15.154,0.168,26.975,14.595,4.597,8.215,17.712,23.287,9.357,228.389,14011.001,0.077,10.088,3.76,7.523
238,Costa Rica,0,2008,-8.378,15.362,-0.256,24.007,15.18,4.948,4.738,16.233,24.611,13.425,249.67,14741.221,0.079,6.659,3.31,2.172
238,Costa Rica,0,2009,-1.823,13.408,-2.93,26.026,16.659,7.822,-0.873,16.63,18.453,7.843,272.212,14487.944,0.079,-18.736,2.18,-8.462
238,Costa Rica,0,2010,-3.224,13.086,-4.813,28.09,18.042,9.213,5.36,16.61,19.834,5.663,286.771,15163.128,0.079,18.726,2.07,9.327
238,Costa Rica,0,2011,-5.297,13.27,-3.871,29.513,17.18,10.492,4.403,14.751,20.048,4.878,293.88,15951.569,0.079,10.671,2.13,7.048
238,Costa Rica,0,2012,-5.105,13.128,-4.368,33.741,17.343,9.849,4.883,14.749,19.854,4.496,302.165,16822.175,0.081,7.825,1.76,5.564
238,Costa Rica,0,2013,-4.772,13.273,-5.178,35.076,18.519,8.311,2.495,14.819,19.59,5.231,310.746,17312.577,0.08,1.681,1.8,3.312
238,Costa Rica,0,2014,-4.716,12.946,-5.387,37.436,18.4,9.658,3.542,14.507,19.223,4.519,324.384,18011.356,0.08,5.046,1.73,4.964
238,Costa Rica,0,2015,-3.404,13.237,-5.479,39.786,18.759,9.604,3.652,15.45,18.854,0.802,334.113,18615.889,0.08,4.498,1.204291018649939,2.888
238,Costa Rica,0,2016,-2.137,13.662,-5.198,44.056,18.756,9.541,4.204,16.752,18.889,-0.017,337.451,19350.081,0.081,8.938,1.78,9.417
238,Costa Rica,0,2017,-3.617,13.278,-6.091,47.064,19.157,9.293,4.158,14.448,18.065,1.626,340.992,20279.603,0.081,5.013,1.0923079429143439,6.955
238,Costa Rica,0,2018,-2.991,13.235,-6.376,51.839,18.895,11.951,2.616,15.378,18.37,2.221,337.902,21221.974,0.081,2.856,1.8,4.891
238,Costa Rica,0,2019,-1.283,15.002,-6.864,56.431,21.686,12.417,2.418,14.781,16.064,2.096,324.217,22990.944,0.084,-2.297,1.62,4.261
238,Costa Rica,0,2020,-1.012,13.912,-6.538,66.912,22.292,19.98,-4.273,15.151,16.163,0.725,328.024,21694.418,0.08,-12.929,1.51,-10.633
238,Costa Rica,0,2021,-3.173,15.687,-6.142,67.628,20.773,13.68,7.936,15.409,18.582,1.727,330.139,23580.956,0.079,19.246,1.43,15.934
238,Costa Rica,0,2022,-3.228,16.383,-3.948,62.985,19.188,11.669,4.551,14.469,17.697,8.275,327.523,26163.154,0.079,8.118,1.3,18.501
238,Costa Rica,0,2023,-1.448,15.267,-3.428,61.119,18.437,7.297,5.112,13.808,15.257,0.525,315.868,28226.753,0.081,5.19,1.949035093390223,9.959
238,Costa Rica,0,2024,-2.179,14.903,-3.836,61.245,18.613,8.3,4.0,13.903,16.082,-0.258,309.981,29779.185,0.082,6.824,2.165428736319261,6.386
960,Croatia,1,1995,-6.326,46.063,-5.757521091822628,41.339932676015934,50.295,14.5,6.634,16.814,16.815,1.963,0.335,10428.971,0.122,16.005,5.0464471838997875,-6.393
960,Croatia,1,1996,-4.262,47.684,-5.631879884537759,35.28958914408639,52.092,9.952,5.874,20.077,20.079,3.644,0.342,11140.717,0.124,6.8,3.876270165376414,9.8
960,Croatia,1,1997,-11.255,46.736,-5.501181548931363,31.379281521409723,51.672,9.906,6.645,25.592,25.593,3.709,0.359,11879.757,0.127,25.1,4.339453368918972,7.6
960,Croatia,1,1998,-6.103,50.455,-5.404558810695837,23.337,56.818,11.637,1.862,21.574,21.576,6.709,0.384,12429.987,0.126,-4.601,3.795983710229094,6.937
960,Croatia,1,1999,-6.314,47.83,-5.419557489055075,30.017,58.944,18.633,-0.936,21.23,19.866,4.014,0.393,12342.609,0.121,-3.874,4.1247315996639875,-0.162
960,Croatia,1,2000,-1.41,45.373,-10.683,35.445,54.573,20.592,3.749,17.916,19.325,4.605,0.402,13612.548,0.119,-3.873,3.1462116288860456,13.522
960,Croatia,1,2001,-2.179,45.835,-4.868,36.596,50.628,21.508,3.122,18.318,20.497,4.26,0.409,14623.928,0.12,11.948,4.51,9.776
960,Croatia,1,2002,-6.389,43.861,-5.612,36.453,48.759,21.783,5.818,17.373,23.761,2.534,0.419,15707.957,0.124,18.138,4.76,4.862
960,Croatia,1,2003,-8.938,44.185,-7.045,37.834,49.212,19.067,5.601,18.287,27.225,2.399,0.428,16911.281,0.126,11.646,2.55,6.63
960,Croatia,1,2004,-5.959,42.433,-8.772,39.941,48.524,17.783,4.177,20.051,26.01,2.144,0.432,18083.063,0.125,5.276,1.27,7.362
960,Croatia,1,2005,-7.301,42.766,-5.092,40.887,46.008,17.583,4.313,18.774,26.076,2.995,0.432,19431.903,0.125,5.229,1.16,4.605
960,Croatia,1,2006,-7.928,42.193,-9.668,38.366,44.201,16.525,5.075,20.154,28.082,3.288,0.435,21042.847,0.124,8.236,1.11,7.948
960,Croatia,1,2007,-7.938,43.662,-8.033,37.064,45.941,14.733,5.074,20.202,28.14,2.659,0.442,22714.929,0.124,6.074,1.13,4.955
960,Croatia,1,2008,-10.964,43.53,-5.857,38.889,45.867,13.033,2.019,18.566,29.53,5.803,0.458,23619.984,0.123,3.837,1.12,-2.156
960,Croatia,1,2009,-6.515,41.83,-7.693,48.089,49.008,14.517,-7.217,17.498,24.014,2.225,0.468,22076.217,0.115,-20.369,1.31,-13.785
960,Croatia,1,2010,-2.161,41.41,1.128,56.942,47.9,17.167,-1.223,17.935,20.096,1.083,0.467,22122.738,0.108,-3.015,1.34,7.805
960,Croatia,1,2011,-1.697,40.801,11.137,63.265,48.35,17.367,-0.058,17.077,18.775,2.21,0.465,22639.791,0.104,2.524,1.34,2.271
960,Croatia,1,2012,-1.806,41.577,-5.095,69.018,47.052,18.6,-2.301,16.007,17.814,3.353,0.463,22599.206,0.099,-2.353,1.44,-1.505
960,Croatia,1,2013,-1.064,42.237,-5.345,79.829,47.785,19.808,-0.304,17.337,18.4,2.326,0.459,22978.674,0.095,3.285,1.49,2.603
960,Croatia,1,2014,0.297,43.328,-1.97,83.395,48.534,19.275,-0.345,18.297,17.999,0.22,0.452,23397.303,0.092,3.431,2.03,7.277
960,Croatia,1,2015,3.26,43.794,0.303,82.761,47.323,17.067,2.552,22.82,19.56,-0.256,0.448,24412.866,0.091,9.273,2.02,10.241
960,Croatia,1,2016,2.171,44.556,-0.803,79.127,45.582,14.958,3.647,22.25,20.079,-0.63,0.444,25727.35,0.092,6.514,2.09,7.049
960,Croatia,1,2017,3.332,44.545,0.914,75.988,43.692,12.433,3.364,24.371,21.039,1.302,0.441,27390.569,0.091,8.482,1.96,6.947
960,Croatia,1,2018,1.619,44.769,8.333,72.62,44.498,9.858,2.984,24.234,22.616,1.557,0.439,29157.034,0.091,7.424,1.83,3.597
960,Croatia,1,2019,2.49,45.888,4.192,70.426,43.592,7.758,3.444,24.921,22.431,0.791,0.42,32332.007,0.094,6.682,1.84,6.852
960,Croatia,1,2020,-0.956,46.039,-5.395,86.082,53.273,9.0,-8.52,22.866,23.823,-0.03,0.41,30690.102,0.089,-12.316,1.48,-23.197
960,Croatia,1,2021,0.972,45.186,-3.28,77.533,47.707,8.092,13.041,23.592,22.62,2.724,0.407,37234.082,0.093,17.265,1.39,32.731
960,Croatia,1,2022,-2.771,44.511,-1.1,67.783,44.38,6.783,7.029,23.952,26.723,10.67,0.413,42946.961,0.096,26.496,1.33,26.991
960,Croatia,1,2023,1.079,46.636,-1.828,63.018,47.396,6.217,3.06,23.083,22.004,8.393,0.433,46005.225,0.096,-5.299,1.2511982390264582,-2.936
960,Croatia,1,2024,1.469,46.204,-3.457,59.89,48.728,5.643,3.4,22.955,21.486,3.965,0.44,48811.093,0.096,1.905,2.0354641043087947,1.537
423,Cyprus,1,1995,-2.065,29.703,-0.736,46.749,30.416,2.6,9.924,25.978,26.518,2.612,0.616,19328.311,0.033,-17.329,10.018441101302852,-20.225
423,Cyprus,1,1996,-4.67,29.488,-2.667,48.828,32.444,3.1,1.247,20.978,24.174,2.582,0.62,19595.657,0.032,7.872,10.67,3.059
423,Cyprus,1,1997,-4.384,29.394,-3.514,53.48,34.215,3.4,2.641,20.716,23.888,3.308,0.624,20153.591,0.031,0.885,9.75,3.517
423,Cyprus,1,1998,2.846,30.53,-3.01,54.986,34.382,3.4,6.111,23.073,18.898,2.338,0.629,21340.528,0.033,1.909,10.95,1.85
423,Cyprus,1,1999,-1.622,30.267,-3.299,55.663,34.321,3.6,4.997,19.316,19.64,1.136,0.634,22469.575,0.033,3.308,8.93,8.931
423,Cyprus,1,2000,-4.899,32.731,-1.553,55.978,34.97,4.842,5.966,16.06,20.319,4.858,0.637,24080.274,0.033,12.546,5.24,10.456
423,Cyprus,1,2001,-3.037,33.608,-1.337,57.524,35.715,3.925,3.952,16.235,17.665,1.988,0.646,25336.742,0.034,-0.193,6.78,2.177
423,Cyprus,1,2002,-3.444,33.291,-2.969,61.01,37.422,3.517,3.722,18.632,20.268,2.781,0.638,26386.038,0.034,-0.355,8.83,-4.093
423,Cyprus,1,2003,-2.042,34.479,-4.959,63.006,40.386,4.108,2.624,18.356,19.525,3.978,0.659,27296.54,0.034,-0.976,5.586603923666164,-1.394
423,Cyprus,1,2004,-4.548,34.926,-3.35,64.687,38.637,4.625,5.026,17.504,21.964,1.896,0.659,29065.655,0.034,6.946,2.24,2.49
423,Cyprus,1,2005,-5.315,37.464,-2.606,64.03,39.689,5.3,4.854,17.171,22.343,2.026,0.652,30995.988,0.034,1.57,2.46,2.051
423,Cyprus,1,2006,-6.287,38.085,-3.184,59.031,39.127,4.55,4.714,18.232,24.505,2.252,0.652,32965.837,0.034,5.702,2.3,1.268
423,Cyprus,1,2007,-10.65,40.792,-2.745,53.15,37.564,3.925,5.096,13.648,24.245,2.171,0.661,34931.806,0.034,10.463,2.24,5.28
423,Cyprus,1,2008,-14.74,39.084,-3.301,44.126,38.218,3.65,3.649,14.216,28.803,4.384,0.68,36028.417,0.034,12.508,1.72,-0.65
423,Cyprus,1,2009,-6.688,36.455,-5.729,52.821,41.889,5.325,-2.017,16.186,22.772,0.18,0.677,34601.555,0.033,-15.324,1.85,-4.654
423,Cyprus,1,2010,-10.704,37.012,-5.786,55.34,41.696,6.275,2.283,13.257,23.849,2.559,0.682,34850.24,0.033,10.796,2.13,6.324
423,Cyprus,1,2011,-2.309,36.425,-5.292,64.806,42.075,7.85,0.416,16.565,18.748,3.482,0.679,34840.501,0.032,-2.592,1.59,7.015
423,Cyprus,1,2012,-3.857,36.343,-4.291,79.152,41.894,11.8,-3.447,12.3,15.988,3.088,0.678,33380.881,0.029,-3.633,1.46,-0.575
423,Cyprus,1,2013,-1.471,36.938,-2.133,102.652,42.098,15.85,-6.587,11.422,12.821,0.38,0.66,31571.272,0.027,-4.556,1.49,1.123
423,Cyprus,1,2014,-4.056,40.082,1.508,108.757,40.316,16.075,-1.776,9.468,13.41,-0.268,0.64,31840.244,0.025,7.719,2.03,6.292
423,Cyprus,1,2015,-0.447,39.532,3.352,106.799,39.464,14.9,3.418,13.185,13.135,-1.541,0.629,33665.361,0.025,8.062,2.02,8.925
423,Cyprus,1,2016,-4.184,37.542,1.37,102.607,37.286,12.95,6.575,13.177,17.286,-1.217,0.62,36163.823,0.026,10.164,2.09,7.22
423,Cyprus,1,2017,-5.043,38.304,1.529,92.624,36.41,11.05,5.733,15.6,20.718,0.683,0.615,38626.82,0.027,14.303,1.96,10.982
423,Cyprus,1,2018,-3.957,38.994,2.379,101.141,42.612,8.35,5.648,15.33,19.216,0.782,0.612,40951.164,0.027,4.325,1.83,7.22
423,Cyprus,1,2019,-5.556,39.382,1.017,93.048,38.127,7.075,5.537,14.254,19.742,0.545,0.588,44995.253,0.028,9.503,1.84,8.724
423,Cyprus,1,2020,-9.968,38.489,-3.506,114.929,44.225,7.575,-3.443,11.001,20.863,-1.098,0.579,42990.901,0.027,3.245,1.48,1.636
423,Cyprus,1,2021,-6.072,40.081,-1.819,99.251,41.902,7.475,9.91,13.367,19.32,2.243,0.571,48704.181,0.028,15.364,1.39,21.639
423,Cyprus,1,2022,-7.93,41.545,1.642,85.594,38.813,6.775,5.059,13.422,21.201,8.084,0.566,54288.993,0.029,18.282,1.33,13.618
423,Cyprus,1,2023,-12.102,43.325,1.98,77.284,40.243,6.098,2.466,9.745,21.708,3.943,0.572,56628.363,0.028,1.716,-2.3569567672748235,-1.244
423,Cyprus,1,2024,-10.134,44.256,2.17,70.605,41.115,5.26,3.291,10.372,20.507,2.176,0.579,59857.876,0.028,1.778,-3.160725506457144,3.235
935,Czech Republic,1,1995,-2.26,40.553,-15.718,13.476,52.837,4.0,0.7523882385872187,31.596,33.856,5.945811410894679,9.972,15601.878,0.422,8.057528791635349,5.277601909034589,4.068914301411278
935,Czech Republic,1,1996,-6.078,38.454,-11.63,11.506,41.441,3.9,4.525,29.754,35.832,8.759,10.726,16625.458,0.425,11.033,5.83,2.085
935,Czech Republic,1,1997,-5.702,38.203,-10.356,12.124,41.359,4.775,-0.596,26.993,32.695,8.596,11.425,16831.282,0.406,5.848,5.45,7.564
935,Czech Republic,1,1998,-1.867,37.496,-9.848,13.877,41.645,6.491,-0.393,28.876,30.743,10.698,12.409,16970.03,0.394,5.556,5.17,9.638
935,Czech Republic,1,1999,-2.232,37.801,-8.163,15.088,40.91,8.72,1.378,27.513,29.745,2.135,12.618,17463.493,0.386,5.185,2.79,5.172
935,Czech Republic,1,2000,-4.37,37.063,-9.009,16.895,40.619,8.757,4.011,27.465,31.835,3.775,12.555,18596.172,0.382,14.355,4.32,14.778
935,Czech Republic,1,2001,-4.803,37.37,-11.466,22.597,43.102,8.113,2.917,27.203,32.006,4.663,12.885,19657.707,0.384,11.352,4.21,9.432
935,Czech Republic,1,2002,-5.043,38.116,-11.416,25.703,44.436,7.27,1.513,25.439,30.482,1.903,13.043,20326.606,0.38,4.986,4.33,0.91
935,Czech Republic,1,2003,-5.669,42.116,-12.042,28.062,48.95,7.77,3.301,23.88,29.55,0.119,12.971,21430.016,0.378,9.467,4.35,8.82
935,Czech Republic,1,2004,-3.705,39.844,-7.587,28.289,42.207,8.344,4.736,26.119,29.824,2.76,13.144,23042.435,0.377,25.583,2.24,29.678
935,Czech Republic,1,2005,-2.09,39.309,-9.662,27.678,42.333,7.932,6.375,27.195,29.286,1.857,12.759,25271.335,0.383,12.483,2.46,18.151
935,Czech Republic,1,2006,-2.454,39.317,-10.1,27.565,41.468,7.128,6.623,27.626,30.08,2.534,12.462,27708.888,0.389,11.483,2.3,14.285
935,Czech Republic,1,2007,-4.592,39.824,-9.352,27.346,40.469,5.306,5.489,27.515,32.107,2.853,12.565,29931.942,0.39,12.877,2.24,11.029
935,Czech Republic,1,2008,-1.864,38.955,-10.459,28.155,40.922,4.377,2.612,29.136,30.999,6.359,12.578,31035.579,0.389,3.178,1.72,4.212
935,Czech Republic,1,2009,-2.261,39.033,-11.112,33.43,44.457,6.703,-4.798,24.137,26.398,1.019,12.831,29493.768,0.373,-11.076,1.85,-9.827
935,Czech Republic,1,2010,-3.515,39.086,-9.484,36.7,43.196,7.284,2.715,23.216,26.731,1.473,12.616,30556.212,0.365,14.812,2.13,14.658
935,Czech Republic,1,2011,-2.071,40.161,-7.443,39.402,42.839,6.708,1.772,24.535,26.605,1.917,12.333,31664.824,0.358,6.715,1.59,9.163
935,Czech Republic,1,2012,-1.537,40.486,-5.851,43.835,44.355,6.975,-0.771,24.132,25.669,3.288,12.27,31948.813,0.344,2.638,1.46,4.281
935,Czech Republic,1,2013,-0.522,41.106,-4.402,44.141,42.382,6.949,-0.042,23.854,24.377,1.438,12.218,32446.012,0.333,0.063,1.49,0.259
935,Czech Republic,1,2014,0.18,40.248,-4.854,41.546,42.308,6.111,2.245,25.529,25.349,0.344,12.334,33764.198,0.329,10.019,2.03,8.726
935,Czech Republic,1,2015,0.446,41.056,-4.837,39.469,41.696,5.021,4.959,27.415,26.969,0.309,12.372,35679.615,0.334,6.563,2.02,5.912
935,Czech Republic,1,2016,1.759,40.077,-3.684,36.232,39.372,3.946,2.581,26.834,25.075,0.684,12.438,36806.635,0.332,2.568,2.09,4.137
935,Czech Republic,1,2017,1.527,39.945,-3.777,33.782,38.464,2.89,5.174,26.617,25.09,2.451,12.425,39288.117,0.337,6.031,1.96,7.103
935,Czech Republic,1,2018,0.44,40.995,0.804,31.678,40.113,2.177,2.83,26.083,25.643,2.149,12.372,41560.489,0.336,5.512,1.83,3.502
935,Czech Republic,1,2019,0.325,40.659,-0.754,29.552,40.375,1.96,3.566,26.497,26.172,2.848,12.097,45519.879,0.349,1.291,1.84,1.312
935,Czech Republic,1,2020,1.95,40.605,-4.613,36.886,46.253,2.512,-5.305,26.681,24.73,3.161,12.15,44823.06,0.345,-8.446,1.48,-8.516
935,Czech Republic,1,2021,-2.664,40.088,-4.741,40.692,45.04,2.734,4.029,25.465,28.129,3.84,12.009,49943.717,0.338,13.684,1.39,8.153
935,Czech Republic,1,2022,-4.72,39.871,-3.302,42.52,42.926,2.165,2.847,26.313,31.033,15.1,12.182,53448.101,0.336,5.948,1.33,5.149
935,Czech Republic,1,2023,0.383,39.913,-2.633,42.375,43.741,2.578,-0.085,28.376,27.993,10.661,12.718,55206.513,0.325,-0.893,0.5597035988751973,2.725
935,Czech Republic,1,2024,0.078,41.472,-2.769,43.508,44.344,2.8,1.067,26.132,26.055,2.337,12.751,56686.216,0.319,0.465,0.12822294267447099,1.747
128,Denmark,1,1995,1.003,55.241,-5.184,71.454,58.745,6.758,3.039,20.645,20.645,2.038,6.864,28928.722,0.395,7.003,2.684300033485162,2.883
128,Denmark,1,1996,1.648,55.807,-2.439,68.316,58.204,6.317,2.9,20.019,20.019,2.092,6.876,30108.758,0.392,3.121,2.6457038572969935,4.65
128,Denmark,1,1997,1.315,54.958,-1.266,64.388,56.178,5.242,3.166,23.33,22.015,1.933,6.896,31453.461,0.388,9.208,2.6037458209849333,4.487
128,Denmark,1,1998,-0.149,55.319,-0.28,60.319,55.602,4.883,2.324,22.451,22.6,1.314,6.903,32424.803,0.387,7.575,2.572060491969067,4.101
128,Denmark,1,1999,2.53,55.73,-0.198,56.789,54.667,5.108,2.971,23.365,20.835,2.041,6.922,33741.367,0.385,2.553,2.5296171268724845,11.27
128,Denmark,1,2000,1.991,54.661,-0.804,52.391,52.869,4.317,3.72,24.285,22.294,2.751,6.973,35678.91,0.38,13.667,2.41,12.578
128,Denmark,1,2001,3.644,54.122,0.002,48.482,52.997,4.508,0.954,25.393,21.749,2.269,6.99,36698.147,0.375,2.395,3.37,3.353
128,Denmark,1,2002,2.997,53.349,2.46,49.039,53.098,4.642,0.454,24.254,21.257,2.397,7.048,37304.154,0.367,6.376,2.45,4.358
128,Denmark,1,2003,3.925,53.641,2.523,46.081,53.501,5.433,0.441,24.811,20.886,1.961,7.015,38100.996,0.355,-1.024,2.52,-1.202
128,Denmark,1,2004,4.035,55.025,1.062,44.049,52.79,5.517,2.778,25.681,21.646,0.937,6.974,40107.185,0.347,7.137,2.24,3.015
128,Denmark,1,2005,4.053,56.257,2.449,37.316,51.055,4.8,2.357,26.224,22.171,1.726,6.958,42232.126,0.34,11.802,2.46,7.841
128,Denmark,1,2006,3.18,54.997,1.748,31.494,49.711,3.9,3.82,27.443,24.263,1.844,6.89,45063.654,0.336,13.942,2.3,10.333
128,Denmark,1,2007,1.292,54.763,1.972,27.279,49.455,3.617,0.987,26.523,25.231,1.657,6.871,46572.896,0.322,5.807,2.24,3.638
128,Denmark,1,2008,2.865,53.745,1.077,33.161,50.283,2.65,-0.417,26.901,24.036,3.638,7.028,47024.099,0.312,4.54,1.72,3.87
128,Denmark,1,2009,3.586,53.583,-0.823,40.01,56.329,4.833,-4.978,22.619,19.033,1.042,7.025,44668.0,0.299,-12.18,1.85,-9.166
128,Denmark,1,2010,6.411,53.995,-1.523,42.542,56.515,6.058,1.584,24.233,17.822,2.198,7.162,45733.843,0.289,1.315,2.13,3.026
128,Denmark,1,2011,6.346,54.525,-0.745,46.029,56.29,5.95,1.313,25.333,18.987,2.656,7.063,47069.987,0.282,8.06,1.59,7.447
128,Denmark,1,2012,6.064,54.703,-0.522,44.943,57.906,6.075,-0.005,25.291,19.227,2.354,7.1,47773.198,0.273,2.851,1.46,1.259
128,Denmark,1,2013,7.368,54.636,-1.13,43.912,55.58,5.758,1.393,26.72,19.352,0.522,7.041,49068.753,0.268,1.458,1.49,1.39
128,Denmark,1,2014,8.402,56.53,0.659,44.29,55.102,4.992,1.278,28.55,20.148,0.352,6.991,50340.277,0.263,4.068,2.03,3.019
128,Denmark,1,2015,7.957,53.523,0.724,39.894,54.418,4.542,2.101,28.5,20.544,0.226,6.955,51577.438,0.26,4.063,2.02,3.232
128,Denmark,1,2016,7.088,52.654,-0.229,37.304,52.352,4.125,3.076,28.768,21.681,0.017,6.919,53221.935,0.259,4.286,2.09,3.662
128,Denmark,1,2017,7.323,52.29,0.023,35.949,50.601,4.2,3.056,29.28,21.957,1.058,6.872,55427.449,0.258,4.322,1.96,4.806
128,Denmark,1,2018,6.307,51.565,0.751,34.148,50.754,3.85,1.859,28.839,22.532,0.709,6.766,57356.837,0.252,5.705,1.83,3.404
128,Denmark,1,2019,7.446,54.09,1.63,33.792,49.807,3.658,1.713,29.332,21.886,0.729,6.538,60682.02,0.253,3.053,1.84,4.417
128,Denmark,1,2020,7.226,53.702,1.605,42.171,53.34,4.65,-1.781,29.989,22.763,0.333,6.365,62775.249,0.263,-3.954,1.48,-6.36
128,Denmark,1,2021,8.678,53.527,-0.279,35.781,49.43,3.608,7.38,32.28,23.602,1.944,6.232,70543.351,0.265,9.493,1.39,8.815
128,Denmark,1,2022,11.658,48.338,1.704,29.698,44.894,2.517,1.541,36.352,24.694,8.534,6.347,76301.226,0.26,4.395,1.33,7.19
128,Denmark,1,2023,9.836,50.138,1.663,29.663,46.832,2.783,2.495,32.662,22.827,3.353,5.894,80210.524,0.258,3.757,1.0058521952840445,10.447
128,Denmark,1,2024,9.045,49.561,1.178,28.183,47.768,2.9,1.943,30.976,21.931,1.8,5.722,83454.418,0.255,3.42,0.8981578886299126,6.9
243,Dominican Republic,0,1995,-1.099,13.322433767079012,-2.3291123955834054,24.162254609098646,15.045157385969016,7.287,5.685,18.951,20.05,12.536,5.352,5148.39,0.105,1.836,9.631119008536732,6.652
243,Dominican Republic,0,1996,-1.166,13.356478988215121,-2.213239402442414,23.077007864526706,14.692817215567764,7.537,5.978,18.888,20.054,5.399,5.449,5467.065,0.107,9.548,7.87,6.563
243,Dominican Republic,0,1997,-0.814,12.531,-1.032,13.848,13.172,7.187,8.885,21.287,22.101,8.297,5.863,5960.507,0.112,16.102,12.29,21.513
243,Dominican Republic,0,1998,-1.561,12.308,-0.408,13.249,12.596,7.387,6.714,26.508,28.069,4.832,6.175,6330.436,0.116,23.804,7.87,6.587
243,Dominican Republic,0,1999,-1.939,12.613,-1.559,15.977,13.402,6.287,5.94,25.174,27.113,6.471,6.322,6699.479,0.119,-0.653,7.87,14.947
243,Dominican Republic,0,2000,-4.223,13.234,-2.023,16.707,14.093,8.05,4.662,23.669,27.893,7.723,6.628,7066.528,0.119,9.522,15.86,14.421
