WEO_Country_Code,ISO,Country,WEO_Subject_Code,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-Specific_Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates_Start_After
534,IND,India,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-1.504,-1.639,-1.696,-1.47,-1.141,-2.06,-1.837,-1.738,-2.446,-2.014,-2.998,-0.433,-1.705,-0.415,-1.03,-1.637,-1.144,-1.323,-0.958,-1.024,-0.569,0.7,1.232,2.317,-0.348,-1.207,-1.017,-1.293,-2.328,-2.864,-2.857,-4.29,-4.806,-1.737,-1.314,-1.05,-0.625,-1.835,-2.116,-0.866,0.898,-1.222,-1.997,-0.651,-1.146,2024
536,IDN,Indonesia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2.921,-0.541,-4.745,-6.495,-2.145,-1.961,-4.248,-2.521,-1.958,-1.387,-2.315,-2.847,-1.842,-1.205,-1.404,-2.784,-2.657,-1.458,3.469,3.4,4.452,3.954,3.676,3.175,1.882,0.513,2.406,1.446,0.022,1.837,0.702,0.189,-2.66,-3.19,-3.088,-2.035,-1.819,-1.595,-2.939,-2.706,-0.419,0.296,1.002,-0.156,-1.049,2023
429,IRN,Islamic Republic of Iran,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.709,-4.264,3.906,-0.28,-0.592,-0.519,-2.713,-0.974,-0.68,-0.783,-0.465,-3.683,-14.464,-6.517,6.264,2.922,3.311,1.202,-1.044,2.395,3.407,1.808,2.702,0.515,0.763,6.738,7.558,9.031,5.365,2.152,5.32,9.355,5.538,5.861,2.945,0.303,2.89,3.064,7.884,-0.684,-1.867,3.852,3.775,2.763,2.886,2023
433,IRQ,Iraq,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,,1.961,-1.834,-10.652,-24.047,8.688,3.232,-3.388,12.699,-10.91,1.636,10.879,5.058,1.161,1.102,-10.222,-10.683,-5.421,3.714,-0.846,-15.422,6.529,15.382,4.54,-1.944,2023
178,IRL,Ireland,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.557,-12.631,-8.782,-5.602,-5.163,-3.271,-2.875,-0.261,0.254,-1.299,-0.772,0.696,0.993,3.563,2.678,2.478,2.666,2.348,0.363,-0.115,0.614,0.179,0.247,0.492,-0.098,-3.54,-5.353,-6.511,-6.255,-4.667,-1.287,-1.681,-3.355,2.395,2.062,6.133,-1.243,1.143,4.291,-20.724,-7.07,12.165,8.762,8.092,11.994,2023
436,ISR,Israel,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.506,-5.135,-7.931,-7.461,-5.233,3.547,3.722,-3.423,-1.635,0.413,0.277,-1.837,-1.123,-3.187,-3.837,-4.703,-4.646,-3.048,-0.971,-1.267,-1.457,-1.43,-0.863,0.582,1.45,2.957,3.955,3.042,0.999,3.163,3.378,1.542,0.381,2.974,4.217,5.225,3.761,3.644,2.999,3.183,4.759,3.851,3.935,4.849,3.365,2023
136,ITA,Italy,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.532,-3.545,-2.384,0.306,-0.913,-1.222,0.427,-0.361,-0.898,-1.611,-1.863,-2.435,-2.615,1.135,1.168,2.073,2.939,2.596,1.651,0.8,-0.272,0.154,-0.496,-0.785,-0.48,-0.88,-1.469,-1.362,-2.723,-1.822,-3.223,-2.742,-0.201,1.05,1.754,1.243,2.461,2.439,2.501,3.157,3.761,2.099,-1.749,-0.014,1.083,2023
343,JAM,Jamaica,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.579,-15.407,-16.661,-10.405,-11.564,-12.738,-3.518,-5.263,-1.907,-8.764,-6.692,-5.603,0.658,-3.382,1.497,-1.51,-1.929,-3.955,-3.799,-2.434,-4.053,-8.253,-11.051,-8.201,-4.93,-9.538,-9.901,-15.76,-20.33,-9.313,-7.086,-13.634,-9.754,-9.546,-8.037,-3.039,-0.308,-2.694,-1.501,-1.914,-1.13,1.017,-0.8,2.946,1.637,2023
158,JPN,Japan,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.952,0.382,0.591,1.637,2.601,3.516,3.987,3.265,2.533,2.031,1.403,1.867,2.823,2.908,2.611,1.991,1.4,2.117,2.809,2.465,2.628,1.97,2.609,3.085,3.721,3.521,3.792,4.633,2.792,2.745,3.838,2.084,0.951,0.882,0.751,3.07,3.953,4.128,3.528,3.446,2.967,3.893,2.106,3.555,3.784,2023
439,JOR,Jordan,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",9.508,-0.881,-7.059,-7.888,-5.291,-5.176,-0.617,-5.179,-4.615,8.995,-5.425,-9.0,-15.458,-11.204,-6.296,-3.826,-3.145,0.397,0.173,4.812,0.315,-0.269,5.032,10.691,0.332,-17.298,-10.928,-16.007,-9.075,-5.075,-6.946,-10.026,-14.892,-10.169,-7.083,-8.995,-9.656,-10.557,-6.831,-1.737,-5.732,-8.03,-7.841,-3.461,-4.985,2023
916,KAZ,Kazakhstan,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,-51.66,-8.637,-7.663,-1.281,-3.57,-3.606,-5.534,-1.014,2.003,-6.272,-4.158,-0.884,0.777,0.628,-1.016,-4.547,0.965,-0.117,1.809,7.303,1.264,1.913,-1.288,-5.412,-5.073,-2.054,-0.984,-3.869,-6.406,-1.356,3.128,-3.313,-1.535,2023
664,KEN,Kenya,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-6.516,-4.433,-2.504,-0.419,-1.084,-0.988,-0.325,-3.311,-2.998,-3.788,-4.348,-1.878,-2.37,8.574,5.807,-1.779,0.364,0.345,1.364,5.689,-1.095,-1.713,-0.618,0.619,-0.578,-1.046,-1.688,-2.882,-4.775,-3.856,-5.22,-8.204,-7.474,-7.847,-9.325,-6.282,-5.397,-7.003,-5.411,-5.241,-4.748,-5.228,-5.025,-3.97,-4.083,2023
826,KIR,Kiribati,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",34.579,25.756,14.303,12.775,28.059,21.569,40.764,21.106,1.883,6.987,-17.196,21.011,-14.045,-1.319,0.629,-8.717,-20.349,5.185,21.325,2.351,-3.29,-9.554,-11.404,-8.724,-7.172,-25.04,-8.61,-1.814,-3.5,-11.647,0.117,-8.823,1.748,-5.007,27.943,29.311,9.302,31.618,32.64,39.996,31.843,6.994,-2.381,10.279,9.835,2022
542,KOR,Korea,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.182,-8.584,-6.936,-3.952,-1.829,-2.075,2.153,5.631,6.169,1.472,-0.955,-2.345,-0.788,0.415,-0.998,-1.743,-3.869,-1.829,10.112,4.228,1.703,0.381,0.626,1.552,3.561,1.257,0.191,0.858,0.16,3.366,2.343,1.273,3.654,5.385,5.335,6.829,6.202,4.399,4.246,3.408,4.351,4.388,1.435,1.93,3.851,2023
967,UVK,Kosovo,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,-3.656,-7.425,-7.827,-8.667,-6.969,-8.021,-7.063,-6.023,-13.03,-10.351,-12.803,-13.42,-6.11,-3.53,-7.223,-8.763,-7.974,-5.484,-7.626,-5.673,-6.973,-8.731,-10.31,-7.677,-9.989,2023
443,KWT,Kuwait,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,54.568,22.578,27.09,32.275,23.135,31.669,19.647,24.616,39.572,20.336,-242.188,-2.27,10.443,12.947,18.45,22.568,25.943,8.537,16.809,38.899,23.85,11.165,19.674,26.221,37.21,44.612,36.049,40.871,26.692,32.044,42.937,45.458,40.302,33.438,3.501,-4.626,7.962,14.344,12.678,4.364,25.18,34.313,31.403,28.24,2023
917,KGZ,Kyrgyz Republic,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,-5.747,-13.012,-7.617,-15.722,-23.308,-7.833,-22.33,-14.808,-4.316,-1.546,2.825,10.129,6.08,3.798,-2.472,-5.077,-13.768,-4.314,-6.615,-7.734,-15.451,-13.853,-17.0,-15.852,-11.625,-6.197,-12.054,-11.452,4.516,-7.984,-41.922,-48.151,-21.676,2023
544,LAO,Lao P.D.R.,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.242,-4.934,-4.523,-3.485,-1.961,-1.611,-2.499,-4.514,-6.699,-7.916,-4.465,-1.218,-1.746,-1.607,-3.451,-3.464,-6.26,-5.738,-5.679,-6.805,1.459,-12.26,-9.34,-11.589,-13.873,-15.668,-9.264,-10.386,-15.608,-17.769,-16.482,-15.264,-7.337,-7.834,-14.507,-15.727,-8.708,-7.387,-9.095,-7.03,-1.645,2.329,-3.034,2.707,2.351,2023
941,LVA,Latvia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,11.298,15.277,4.439,-0.299,-4.682,-5.285,-9.06,-7.22,-4.703,-7.509,-6.471,-7.773,-12.238,-11.784,-20.767,-20.662,-12.26,7.658,1.697,-3.405,-3.726,-2.791,-1.642,-0.61,1.569,1.227,-0.175,-0.621,2.913,-3.934,-4.775,-4.008,-3.751,2023
446,LBN,Lebanon,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.457,-19.414,37.814,-32.592,-27.149,-13.77,-7.555,-6.146,-21.688,-22.499,-39.204,-57.463,-50.529,-6.188,-6.249,-9.764,-10.266,-32.419,-29.917,-19.38,-17.602,-19.689,-16.874,-18.61,-17.992,-11.276,-8.825,-9.68,-17.25,-22.448,-20.692,-16.408,-25.916,-27.989,-28.867,-19.863,-23.542,-26.456,-28.87,-28.226,-15.79,-18.08,-27.701,-23.507,,2021
666,LSO,Lesotho,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-9.02,-12.028,36.731,42.504,48.246,51.17,48.794,50.199,16.616,16.697,28.843,-31.965,-19.021,-8.49,-6.814,-17.07,-22.561,-27.568,-15.359,-23.161,-4.375,6.199,6.335,-2.96,4.999,4.759,13.962,16.405,14.714,-3.756,-13.353,-18.158,-12.577,-9.265,-8.062,-6.781,-10.192,-6.962,-6.955,-6.142,-5.659,-9.038,-13.794,-0.161,-0.689,2023
668,LBR,Liberia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,-12.237,-9.667,-2.751,-14.017,-6.158,2.218,-7.355,-1.569,-30.167,-13.157,1.072,-2.474,-20.871,-8.809,-34.309,-28.493,-22.957,-22.275,-21.321,-19.631,-16.397,-17.767,-19.011,-26.42,-22.599,2023
672,LBY,Libya,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",20.439,-11.414,-4.56,-4.979,-4.751,6.274,-0.67,-4.532,-7.057,-3.737,6.789,1.234,5.051,-2.646,0.507,2.811,-0.218,-0.29,-1.804,2.641,13.262,6.419,-7.035,-7.872,20.647,35.669,46.748,43.724,42.72,15.436,19.339,6.587,25.757,0.013,-33.112,-18.894,-9.425,6.573,14.702,6.7,-10.212,16.135,28.646,14.559,11.063,2022
946,LTU,Lithuania,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,-9.183,-8.627,-9.704,-11.553,-10.886,-5.864,-4.688,-5.146,-6.809,-7.637,-7.388,-10.616,-15.326,-13.255,2.037,0.217,-3.67,-1.574,1.684,3.463,-2.435,-1.07,0.536,0.286,3.538,7.29,1.135,-5.462,1.94,2.815,2023
137,LUX,Luxembourg,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,12.022,11.565,9.978,8.556,10.771,12.654,8.275,7.609,7.145,7.074,6.938,6.642,6.549,6.129,5.785,5.778,5.64,5.3,5.09,4.918,4.737,4.727,4.451,6.49,8.873,8.595,7.9,7.65,6.782,6.865,2023
546,MAC,Macao SAR,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,,,31.529,30.617,32.955,23.653,14.893,21.685,15.562,27.547,38.92,40.383,38.834,39.335,32.706,23.342,26.524,30.765,32.878,33.542,14.045,8.665,11.631,36.028,33.197,2023
674,MDG,Madagascar,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.695,-7.623,-6.256,-5.272,-4.949,-4.827,-3.281,-4.383,-4.703,-2.64,-6.74,-7.059,-5.32,-6.354,-7.865,-7.191,-3.095,-4.734,-6.573,-5.248,-5.627,-2.575,-8.914,-5.146,-7.878,-12.531,-9.155,-9.886,-15.636,-18.172,-8.949,-6.728,-7.463,-6.505,-0.269,-1.626,0.482,-0.422,0.716,-2.289,-5.375,-4.86,-5.429,-4.521,-6.818,2022
676,MWI,Malawi,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-8.592,-4.817,-3.877,-4.381,-1.415,-4.576,-2.943,-2.138,-2.666,-1.379,-2.041,-4.232,-6.485,-3.275,-6.168,-2.287,-2.647,-4.247,-0.102,-3.633,-1.727,-1.435,-9.608,-7.315,-7.414,-9.432,-12.373,-5.84,-10.724,-7.244,-6.096,-6.117,-6.94,-6.499,-6.994,-12.214,-13.105,-15.529,-12.044,-12.611,-13.828,-15.382,-16.676,-16.338,-13.893,2022
548,MYS,Malaysia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.994,-9.037,-12.246,-10.634,-4.467,-1.76,-0.335,7.459,4.934,0.755,-1.841,-7.816,-3.364,-4.105,-5.57,-8.947,-4.062,-5.439,12.117,14.621,8.309,7.211,6.546,11.149,11.099,13.764,15.362,14.663,16.295,14.829,9.941,10.741,5.094,3.435,4.327,2.987,2.393,2.791,2.231,3.498,4.166,3.886,3.19,1.547,2.626,2023
556,MDV,Maldives,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-16.078,-6.215,-4.633,-11.079,-3.406,4.345,6.851,13.167,12.213,10.958,12.404,2.377,-6.411,-15.538,-2.906,-3.902,-1.412,-5.32,-3.153,-10.435,-6.421,-7.653,-4.297,-2.975,-9.971,-23.467,-19.171,-14.212,-26.863,-9.647,-7.322,-14.819,-6.645,-4.303,-3.656,-7.451,-23.474,-20.695,-27.837,-26.07,-35.072,-8.651,-16.29,-21.314,-17.999,2022
678,MLI,Mali,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-6.121,-8.437,-7.849,-7.242,-8.401,-14.703,-12.827,-9.254,-10.411,0.794,-0.931,1.26,-0.231,0.462,-3.5,-3.054,-7.119,-5.607,-5.43,-6.306,-8.672,-8.861,-2.046,-5.894,-6.871,-7.115,-3.258,-5.563,-13.542,-10.9,-10.719,-5.057,-2.193,-2.887,-4.708,-5.323,-7.242,-7.285,-4.899,-7.457,-2.199,-7.423,-10.792,-7.067,-5.501,2022
181,MLT,Malta,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,-4.599,-4.98,-2.594,-2.526,-1.428,-4.874,-1.466,0.952,-1.222,-5.417,-8.187,-9.363,-3.856,-1.034,-6.423,-4.479,-0.195,1.631,2.505,8.315,2.639,-0.551,5.579,5.351,8.844,-0.661,5.471,-3.758,0.881,1.2,2023
867,MHL,Marshall Islands,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,-12.271,-11.173,-12.167,-13.268,-4.811,5.939,-0.722,3.543,6.255,-2.907,2.28,1.006,-11.829,-18.107,-0.621,-4.085,-8.997,-0.484,11.415,9.919,-0.907,-2.03,-31.172,14.907,22.695,10.047,16.819,2.042,2022
682,MRT,Mauritania,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,-7.262,-4.062,-3.355,-5.149,-1.172,0.347,-0.156,-1.534,-0.866,-1.518,-5.486,-7.484,1.969,-8.548,-21.887,-29.863,3.681,-9.374,-9.328,-10.407,-6.336,-3.826,-18.802,-17.214,-22.231,-15.467,-11.019,-9.978,-13.057,-10.529,-6.809,-8.573,-14.89,-8.784,-7.202,2023
684,MUS,Mauritius,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-9.434,-12.452,-3.635,-1.598,-4.609,-2.631,6.208,3.391,-2.525,-4.529,-4.35,-0.551,-0.004,-2.628,-5.971,-0.492,0.741,-2.064,0.076,-2.702,-0.694,5.652,4.867,1.548,-1.661,-4.725,-8.589,-5.122,-9.592,-7.086,-9.919,-13.175,-6.997,-6.104,-5.278,-3.473,-3.901,-4.464,-3.769,-4.977,-8.791,-13.032,-11.115,-3.32,-5.52,2022
273,MEX,Mexico,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-5.088,-5.877,-0.791,7.397,5.177,2.186,0.348,4.587,-1.141,-2.94,-3.365,-5.859,-8.452,-6.443,-7.751,-0.415,-0.58,-1.464,-2.869,-2.218,-2.527,-2.197,-1.529,-0.527,-0.465,-0.624,-0.317,-0.845,-1.407,-0.751,-0.34,-0.858,-1.41,-2.394,-1.821,-2.599,-2.273,-1.797,-2.064,-0.297,2.4,-0.342,-1.203,-0.306,-0.741,2023
868,FSM,Micronesia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,-9.243,-19.516,-31.544,-25.498,-21.368,-14.915,-17.816,-10.259,-6.102,-18.833,-10.279,-15.801,-10.889,-19.287,-21.578,-17.922,-19.547,-13.747,-10.081,6.212,4.548,7.31,10.5,21.587,16.112,-5.876,2.185,8.508,3.327,2.671,2018
921,MDA,Moldova,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,-4.505,-16.283,-8.427,-5.87,-11.324,-14.257,-19.728,-5.793,-7.47,-1.808,-1.191,-6.57,-1.776,-7.556,-11.337,-15.248,-16.112,-8.923,-6.901,-10.121,-7.391,-5.163,-5.976,-5.991,-3.573,-5.837,-10.77,-9.421,-7.69,-12.408,-15.776,-11.907,-11.217,2023
948,MNG,Mongolia,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,-3.364,-2.413,4.033,4.059,1.779,-2.737,6.275,-6.711,-5.707,-6.145,-4.866,-7.53,-6.184,3.163,3.468,10.901,4.056,-12.284,-7.456,-12.324,-43.345,-43.825,-37.608,-15.821,-8.162,-6.273,-10.064,-16.709,-15.216,-5.067,-13.793,-13.434,0.597,-6.947,2023
943,MNE,Montenegro,BCA_NGDPD,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,Units,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",,,,,,,,,,,,,,,,,,,,,,-13.628,-11.505,-6.865,-7.176,-16.626,-31.654,-40.07,-49.471,-27.732,-20.31,-14.777,-15.28,-11.391,-12.41,-10.991,-16.235,-16.085,-17.001,-14.276,-26.052,-9.201,-12.931,-11.556,-14.515,2023
