WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,NGDP_RPCH,PPPPC,TM_RPCH,BCA_NGDPD,NID_NGDP
238,Costa Rica,0,2009,7.843,-2.93,26.026,-0.873,14487.944,-18.736,-1.823,18.453
238,Costa Rica,0,2010,5.663,-4.813,28.09,5.36,15163.128,18.726,-3.224,19.834
238,Costa Rica,0,2011,4.878,-3.871,29.513,4.403,15951.569,10.671,-5.297,20.048
238,Costa Rica,0,2012,4.496,-4.368,33.741,4.883,16822.175,7.825,-5.105,19.854
238,Costa Rica,0,2013,5.231,-5.178,35.076,2.495,17312.577,1.681,-4.772,19.59
238,Costa Rica,0,2014,4.519,-5.387,37.436,3.542,18011.356,5.046,-4.716,19.223
238,Costa Rica,0,2015,0.802,-5.479,39.786,3.652,18615.889,4.498,-3.404,18.854
238,Costa Rica,0,2016,-0.017,-5.198,44.056,4.204,19350.081,8.938,-2.137,18.889
238,Costa Rica,0,2017,1.626,-6.091,47.064,4.158,20279.603,5.013,-3.617,18.065
238,Costa Rica,0,2018,2.221,-6.376,51.839,2.616,21221.974,2.856,-2.991,18.37
238,Costa Rica,0,2019,2.096,-6.864,56.431,2.418,22990.944,-2.297,-1.283,16.064
238,Costa Rica,0,2020,0.725,-6.538,66.912,-4.273,21694.418,-12.929,-1.012,16.163
238,Costa Rica,0,2021,1.727,-6.142,67.628,7.936,23580.956,19.246,-3.173,18.582
238,Costa Rica,0,2022,8.275,-3.948,62.985,4.551,26163.154,8.118,-3.228,17.697
238,Costa Rica,0,2023,0.525,-3.428,61.119,5.112,28226.753,5.19,-1.448,15.257
238,Costa Rica,0,2024,-0.258,-3.836,61.245,4.0,29779.185,6.824,-2.179,16.082
960,Croatia,1,1980,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1981,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1982,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1983,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1984,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1985,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1986,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1987,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1988,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1989,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1990,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1991,55.038526761323276,-11.150682325290592,-54.52358168562387,2.5144474857604138,22160.643545454546,2.9420142896793777,-0.7761818181818185,21.211939393939396
960,Croatia,1,1992,109.60638312366862,-17.459409472583083,-128.36557342880673,3.496767030093551,8853.079,-42.160528440580755,55.389,16.298
960,Croatia,1,1993,1518.531,-223.29290329919797,-3149.2804658984983,-8.0,8528.369,0.852,8.441,-1.497
960,Croatia,1,1994,97.505,-20.280646928731038,-166.40941152245853,5.9,9428.09,-17.475,4.103,13.139
960,Croatia,1,1995,1.963,-5.540299143738807,43.32459260316101,6.634,10428.971,16.005,-6.326,16.815
960,Croatia,1,1996,3.644,-6.104721038605165,36.295112858953054,5.874,11140.717,6.8,-4.262,20.079
960,Croatia,1,1997,3.709,-6.025043452739711,34.562549762060634,6.645,11879.757,25.1,-11.255,25.593
960,Croatia,1,1998,6.709,-7.082443484009504,23.337,1.862,12429.987,-4.601,-6.103,21.576
960,Croatia,1,1999,4.014,-6.598049914984395,30.017,-0.936,12342.609,-3.874,-6.314,19.866
960,Croatia,1,2000,4.605,-10.683,35.445,3.749,13612.548,-3.873,-1.41,19.325
960,Croatia,1,2001,4.26,-4.868,36.596,3.122,14623.928,11.948,-2.179,20.497
960,Croatia,1,2002,2.534,-5.612,36.453,5.818,15707.957,18.138,-6.389,23.761
960,Croatia,1,2003,2.399,-7.045,37.834,5.601,16911.281,11.646,-8.938,27.225
960,Croatia,1,2004,2.144,-8.772,39.941,4.177,18083.063,5.276,-5.959,26.01
960,Croatia,1,2005,2.995,-5.092,40.887,4.313,19431.903,5.229,-7.301,26.076
960,Croatia,1,2006,3.288,-9.668,38.366,5.075,21042.847,8.236,-7.928,28.082
960,Croatia,1,2007,2.659,-8.033,37.064,5.074,22714.929,6.074,-7.938,28.14
960,Croatia,1,2008,5.803,-5.857,38.889,2.019,23619.984,3.837,-10.964,29.53
960,Croatia,1,2009,2.225,-7.693,48.089,-7.217,22076.217,-20.369,-6.515,24.014
960,Croatia,1,2010,1.083,1.128,56.942,-1.223,22122.738,-3.015,-2.161,20.096
960,Croatia,1,2011,2.21,11.137,63.265,-0.058,22639.791,2.524,-1.697,18.775
960,Croatia,1,2012,3.353,-5.095,69.018,-2.301,22599.206,-2.353,-1.806,17.814
960,Croatia,1,2013,2.326,-5.345,79.829,-0.304,22978.674,3.285,-1.064,18.4
960,Croatia,1,2014,0.22,-1.97,83.395,-0.345,23397.303,3.431,0.297,17.999
960,Croatia,1,2015,-0.256,0.303,82.761,2.552,24412.866,9.273,3.26,19.56
960,Croatia,1,2016,-0.63,-0.803,79.127,3.647,25727.35,6.514,2.171,20.079
960,Croatia,1,2017,1.302,0.914,75.988,3.364,27390.569,8.482,3.332,21.039
960,Croatia,1,2018,1.557,8.333,72.62,2.984,29157.034,7.424,1.619,22.616
960,Croatia,1,2019,0.791,4.192,70.426,3.444,32332.007,6.682,2.49,22.431
960,Croatia,1,2020,-0.03,-5.395,86.082,-8.52,30690.102,-12.316,-0.956,23.823
960,Croatia,1,2021,2.724,-3.28,77.533,13.041,37234.082,17.265,0.972,22.62
960,Croatia,1,2022,10.67,-1.1,67.783,7.029,42946.961,26.496,-2.771,26.723
960,Croatia,1,2023,8.393,-1.828,63.018,3.06,46005.225,-5.299,1.079,22.004
960,Croatia,1,2024,3.965,-3.457,59.89,3.4,48811.093,1.905,1.469,21.486
423,Cyprus,1,1980,13.518,-8.71154817500596,-52.53142230323644,5.92,6087.963,4.353,-11.164,49.257
423,Cyprus,1,1981,10.745,-8.24157795727353,-36.18722835353495,3.051,6781.936,-8.907,-7.664,44.078
423,Cyprus,1,1982,6.433,-7.200671055281752,-16.168231478721637,6.279,7567.916,1.698,-7.683,42.744
423,Cyprus,1,1983,5.05,-7.119886358849337,-12.344730532006807,5.307,8174.915,-4.395,-8.835,40.706
423,Cyprus,1,1984,5.992,-7.149571372841428,-20.064021460304645,8.837,9094.347,4.753,-9.057,45.339
423,Cyprus,1,1985,5.034,-7.036488284544968,-11.856591575155747,4.746,9712.771,-8.332,-6.904,41.512
423,Cyprus,1,1986,1.218,-5.574075290525454,22.510141403538356,3.583,10143.317,-2.115,-0.57,36.289
423,Cyprus,1,1987,2.679,-5.136290096345681,25.70373723523673,7.139,11015.995,8.809,-0.193,34.963
423,Cyprus,1,1988,3.433,-4.9114539273759075,25.33426700370535,8.317,12224.847,19.195,-2.344,36.51
423,Cyprus,1,1989,3.766,-5.556617712581912,8.907244182549206,8.088,13533.308,14.134,-5.074,42.291
423,Cyprus,1,1990,4.503,-5.191748047499047,17.44813421009424,7.402,14769.243,7.792,-2.571,36.643
423,Cyprus,1,1991,5.04,-5.446240114755205,17.632625685461534,0.74,14980.95,1.619,-6.784,34.434
423,Cyprus,1,1992,6.501,-5.250067914702594,8.87390810939624,9.365,16326.363,19.158,-8.596,38.195
423,Cyprus,1,1993,4.889,-5.74574468586318,14.326789472959106,0.701,16421.644,-25.485,1.546,32.59
423,Cyprus,1,1994,4.66,-4.389984052276688,32.67071605797707,5.899,17394.763,8.727,0.929,33.052
423,Cyprus,1,1995,2.612,-0.736,46.749,9.924,19328.311,-17.329,-2.065,26.518
423,Cyprus,1,1996,2.582,-2.667,48.828,1.247,19595.657,7.872,-4.67,24.174
423,Cyprus,1,1997,3.308,-3.514,53.48,2.641,20153.591,0.885,-4.384,23.888
423,Cyprus,1,1998,2.338,-3.01,54.986,6.111,21340.528,1.909,2.846,18.898
423,Cyprus,1,1999,1.136,-3.299,55.663,4.997,22469.575,3.308,-1.622,19.64
423,Cyprus,1,2000,4.858,-1.553,55.978,5.966,24080.274,12.546,-4.899,20.319
423,Cyprus,1,2001,1.988,-1.337,57.524,3.952,25336.742,-0.193,-3.037,17.665
423,Cyprus,1,2002,2.781,-2.969,61.01,3.722,26386.038,-0.355,-3.444,20.268
423,Cyprus,1,2003,3.978,-4.959,63.006,2.624,27296.54,-0.976,-2.042,19.525
423,Cyprus,1,2004,1.896,-3.35,64.687,5.026,29065.655,6.946,-4.548,21.964
423,Cyprus,1,2005,2.026,-2.606,64.03,4.854,30995.988,1.57,-5.315,22.343
423,Cyprus,1,2006,2.252,-3.184,59.031,4.714,32965.837,5.702,-6.287,24.505
423,Cyprus,1,2007,2.171,-2.745,53.15,5.096,34931.806,10.463,-10.65,24.245
423,Cyprus,1,2008,4.384,-3.301,44.126,3.649,36028.417,12.508,-14.74,28.803
423,Cyprus,1,2009,0.18,-5.729,52.821,-2.017,34601.555,-15.324,-6.688,22.772
423,Cyprus,1,2010,2.559,-5.786,55.34,2.283,34850.24,10.796,-10.704,23.849
423,Cyprus,1,2011,3.482,-5.292,64.806,0.416,34840.501,-2.592,-2.309,18.748
423,Cyprus,1,2012,3.088,-4.291,79.152,-3.447,33380.881,-3.633,-3.857,15.988
423,Cyprus,1,2013,0.38,-2.133,102.652,-6.587,31571.272,-4.556,-1.471,12.821
423,Cyprus,1,2014,-0.268,1.508,108.757,-1.776,31840.244,7.719,-4.056,13.41
423,Cyprus,1,2015,-1.541,3.352,106.799,3.418,33665.361,8.062,-0.447,13.135
423,Cyprus,1,2016,-1.217,1.37,102.607,6.575,36163.823,10.164,-4.184,17.286
423,Cyprus,1,2017,0.683,1.529,92.624,5.733,38626.82,14.303,-5.043,20.718
423,Cyprus,1,2018,0.782,2.379,101.141,5.648,40951.164,4.325,-3.957,19.216
423,Cyprus,1,2019,0.545,1.017,93.048,5.537,44995.253,9.503,-5.556,19.742
423,Cyprus,1,2020,-1.098,-3.506,114.929,-3.443,42990.901,3.245,-9.968,20.863
423,Cyprus,1,2021,2.243,-1.819,99.251,9.91,48704.181,15.364,-6.072,19.32
423,Cyprus,1,2022,8.084,1.642,85.594,5.059,54288.993,18.282,-7.93,21.201
423,Cyprus,1,2023,3.943,1.98,77.284,2.466,56628.363,1.716,-12.102,21.708
423,Cyprus,1,2024,2.176,2.17,70.605,3.291,59857.876,1.778,-10.134,20.507
935,Czech Republic,1,1980,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1981,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1982,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1983,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1984,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1985,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1986,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1987,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1988,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1989,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1990,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1991,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1992,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1993,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1994,3.853229946398411,-7.341999999999994,30.470300000000012,2.2456962653803365,31644.29966666668,6.489624328449275,-2.097699999999996,28.701933333333333
935,Czech Republic,1,1995,5.566898391952403,-15.718,13.476,2.0958879614101096,15601.878,5.4087298534783566,-2.26,33.856
935,Czech Republic,1,1996,8.759,-11.63,11.506,4.525,16625.458,11.033,-6.078,35.832
935,Czech Republic,1,1997,8.596,-10.356,12.124,-0.596,16831.282,5.848,-5.702,32.695
935,Czech Republic,1,1998,10.698,-9.848,13.877,-0.393,16970.03,5.556,-1.867,30.743
935,Czech Republic,1,1999,2.135,-8.163,15.088,1.378,17463.493,5.185,-2.232,29.745
935,Czech Republic,1,2000,3.775,-9.009,16.895,4.011,18596.172,14.355,-4.37,31.835
935,Czech Republic,1,2001,4.663,-11.466,22.597,2.917,19657.707,11.352,-4.803,32.006
935,Czech Republic,1,2002,1.903,-11.416,25.703,1.513,20326.606,4.986,-5.043,30.482
935,Czech Republic,1,2003,0.119,-12.042,28.062,3.301,21430.016,9.467,-5.669,29.55
935,Czech Republic,1,2004,2.76,-7.587,28.289,4.736,23042.435,25.583,-3.705,29.824
935,Czech Republic,1,2005,1.857,-9.662,27.678,6.375,25271.335,12.483,-2.09,29.286
935,Czech Republic,1,2006,2.534,-10.1,27.565,6.623,27708.888,11.483,-2.454,30.08
935,Czech Republic,1,2007,2.853,-9.352,27.346,5.489,29931.942,12.877,-4.592,32.107
935,Czech Republic,1,2008,6.359,-10.459,28.155,2.612,31035.579,3.178,-1.864,30.999
935,Czech Republic,1,2009,1.019,-11.112,33.43,-4.798,29493.768,-11.076,-2.261,26.398
935,Czech Republic,1,2010,1.473,-9.484,36.7,2.715,30556.212,14.812,-3.515,26.731
935,Czech Republic,1,2011,1.917,-7.443,39.402,1.772,31664.824,6.715,-2.071,26.605
935,Czech Republic,1,2012,3.288,-5.851,43.835,-0.771,31948.813,2.638,-1.537,25.669
935,Czech Republic,1,2013,1.438,-4.402,44.141,-0.042,32446.012,0.063,-0.522,24.377
935,Czech Republic,1,2014,0.344,-4.854,41.546,2.245,33764.198,10.019,0.18,25.349
935,Czech Republic,1,2015,0.309,-4.837,39.469,4.959,35679.615,6.563,0.446,26.969
935,Czech Republic,1,2016,0.684,-3.684,36.232,2.581,36806.635,2.568,1.759,25.075
935,Czech Republic,1,2017,2.451,-3.777,33.782,5.174,39288.117,6.031,1.527,25.09
935,Czech Republic,1,2018,2.149,0.804,31.678,2.83,41560.489,5.512,0.44,25.643
935,Czech Republic,1,2019,2.848,-0.754,29.552,3.566,45519.879,1.291,0.325,26.172
935,Czech Republic,1,2020,3.161,-4.613,36.886,-5.305,44823.06,-8.446,1.95,24.73
935,Czech Republic,1,2021,3.84,-4.741,40.692,4.029,49943.717,13.684,-2.664,28.129
935,Czech Republic,1,2022,15.1,-3.302,42.52,2.847,53448.101,5.948,-4.72,31.033
935,Czech Republic,1,2023,10.661,-2.633,42.375,-0.085,55206.513,-0.893,0.383,27.993
935,Czech Republic,1,2024,2.337,-2.769,43.508,1.067,56686.216,0.465,0.078,26.055
128,Denmark,1,1980,11.339,-0.3910177111141544,72.94479778608905,-0.744,12427.419,-5.565,-3.374,20.146
128,Denmark,1,1981,11.718,-0.45729208052524184,73.82065406397703,-0.741,13497.291,0.556,-3.051,17.081
128,Denmark,1,1982,10.146,-0.5369439628015762,75.27883460748883,3.891,14902.966,3.137,-3.76,18.34
128,Denmark,1,1983,6.835,-0.4843949620434045,71.50760916876001,2.65,15905.277,1.971,-2.29,18.431
128,Denmark,1,1984,6.343,-0.3842503552405976,69.12565853087492,4.34,17209.184,5.361,-2.919,20.673
128,Denmark,1,1985,4.662,-0.22556579781326436,64.30733578640046,4.152,18494.195,9.93,-4.431,22.17
128,Denmark,1,1986,3.718,-1.373,65.10025456824498,4.736,19740.091,8.479,-5.117,23.859
128,Denmark,1,1987,3.979,-0.478,62.661666632953796,0.465,20289.55,-1.178,-2.749,22.027
128,Denmark,1,1988,4.525,0.102,60.47983064535605,0.271,21043.606,4.224,-1.16,21.057
128,Denmark,1,1989,4.78,0.172,59.82043785869345,0.696,22018.771,5.398,-0.995,21.324
128,Denmark,1,1990,2.648,0.763,58.79842945554521,1.665,23197.564,2.376,0.992,20.793
128,Denmark,1,1991,2.167,-3.153,67.06106859634959,1.457,24279.315,4.032,1.425,19.6
128,Denmark,1,1992,1.944,-2.598,66.748,2.024,25258.418,-0.131,2.745,18.923
128,Denmark,1,1993,0.872,-3.726,78.673,-0.08,25744.058,-1.415,3.376,17.355
128,Denmark,1,1994,1.841,-3.853,75.307,5.292,27600.012,13.289,2.044,18.716
128,Denmark,1,1995,2.038,-5.184,71.454,3.039,28928.722,7.003,1.003,20.645
128,Denmark,1,1996,2.092,-2.439,68.316,2.9,30108.758,3.121,1.648,20.019
128,Denmark,1,1997,1.933,-1.266,64.388,3.166,31453.461,9.208,1.315,22.015
128,Denmark,1,1998,1.314,-0.28,60.319,2.324,32424.803,7.575,-0.149,22.6
128,Denmark,1,1999,2.041,-0.198,56.789,2.971,33741.367,2.553,2.53,20.835
128,Denmark,1,2000,2.751,-0.804,52.391,3.72,35678.91,13.667,1.991,22.294
128,Denmark,1,2001,2.269,0.002,48.482,0.954,36698.147,2.395,3.644,21.749
128,Denmark,1,2002,2.397,2.46,49.039,0.454,37304.154,6.376,2.997,21.257
128,Denmark,1,2003,1.961,2.523,46.081,0.441,38100.996,-1.024,3.925,20.886
128,Denmark,1,2004,0.937,1.062,44.049,2.778,40107.185,7.137,4.035,21.646
128,Denmark,1,2005,1.726,2.449,37.316,2.357,42232.126,11.802,4.053,22.171
128,Denmark,1,2006,1.844,1.748,31.494,3.82,45063.654,13.942,3.18,24.263
128,Denmark,1,2007,1.657,1.972,27.279,0.987,46572.896,5.807,1.292,25.231
128,Denmark,1,2008,3.638,1.077,33.161,-0.417,47024.099,4.54,2.865,24.036
128,Denmark,1,2009,1.042,-0.823,40.01,-4.978,44668.0,-12.18,3.586,19.033
128,Denmark,1,2010,2.198,-1.523,42.542,1.584,45733.843,1.315,6.411,17.822
128,Denmark,1,2011,2.656,-0.745,46.029,1.313,47069.987,8.06,6.346,18.987
128,Denmark,1,2012,2.354,-0.522,44.943,-0.005,47773.198,2.851,6.064,19.227
128,Denmark,1,2013,0.522,-1.13,43.912,1.393,49068.753,1.458,7.368,19.352
128,Denmark,1,2014,0.352,0.659,44.29,1.278,50340.277,4.068,8.402,20.148
128,Denmark,1,2015,0.226,0.724,39.894,2.101,51577.438,4.063,7.957,20.544
128,Denmark,1,2016,0.017,-0.229,37.304,3.076,53221.935,4.286,7.088,21.681
128,Denmark,1,2017,1.058,0.023,35.949,3.056,55427.449,4.322,7.323,21.957
128,Denmark,1,2018,0.709,0.751,34.148,1.859,57356.837,5.705,6.307,22.532
128,Denmark,1,2019,0.729,1.63,33.792,1.713,60682.02,3.053,7.446,21.886
128,Denmark,1,2020,0.333,1.605,42.171,-1.781,62775.249,-3.954,7.226,22.763
128,Denmark,1,2021,1.944,-0.279,35.781,7.38,70543.351,9.493,8.678,23.602
128,Denmark,1,2022,8.534,1.704,29.698,1.541,76301.226,4.395,11.658,24.694
128,Denmark,1,2023,3.353,1.663,29.663,2.495,80210.524,3.757,9.836,22.827
128,Denmark,1,2024,1.8,1.178,28.183,1.943,83454.418,3.42,9.045,21.931
243,Dominican Republic,0,1980,21.664,-0.8420106985988127,16.947869310788413,7.969,2519.975,12.30592052843976,-8.302,24.112
243,Dominican Republic,0,1981,7.523,-1.2711397164430074,17.684764416427257,4.279,2812.068,6.001837880747527,-4.015,21.159
243,Dominican Republic,0,1982,7.643,-1.584666310040825,18.68378412646009,1.7,2967.378,1.4873142949564224,-4.842,19.727
243,Dominican Republic,0,1983,5.629,-1.400595438665624,18.4312570343795,4.628,3151.556,5.785529720904285,-4.417,18.322
243,Dominican Republic,0,1984,20.152,-1.8743312750966652,21.187102788510007,1.253,3228.541,-4.668515738289434,-1.099,15.444
243,Dominican Republic,0,1985,45.336,-2.2851382559018543,24.12632960846946,-2.123,3182.65,-14.551813691380008,-1.656,15.036
243,Dominican Republic,0,1986,7.639,-1.5841452745816735,19.43013973055283,3.522,3280.457,2.2190987315623536,-2.324,16.812
243,Dominican Republic,0,1987,13.551,-0.9958245070136101,18.799210696529578,10.117,3612.979,13.563402525880882,-4.384,19.454
243,Dominican Republic,0,1988,43.864,-1.8402391467527428,23.781987507287553,2.156,3732.046,-6.099214330548567,-0.249,19.757
243,Dominican Republic,0,1989,40.658,-1.604865416559372,23.01638404678626,4.401,3961.352,0.18248742741238022,-3.81,21.812
243,Dominican Republic,0,1990,50.463,-2.5293212619013796,25.865242268264243,-5.454,3809.71,-17.944440393590618,-3.497,20.833
243,Dominican Republic,0,1991,47.079,-2.1076976567039067,24.958054585051645,0.945,3907.648,-9.46647347280055,-1.591,16.648
243,Dominican Republic,0,1992,4.259,-1.036020384118025,19.24236250887845,11.221,4365.166,17.147971631909474,-6.1,18.791
243,Dominican Republic,0,1993,5.25,-1.4181427486614584,20.921880896811437,7.365,4710.849,10.312962689423323,-4.074,19.758
243,Dominican Republic,0,1994,8.261,-1.5937743230940642,21.53413728502825,2.6,4851.933,11.112,-1.932,21.004
243,Dominican Republic,0,1995,12.536,-1.763032563144212,23.392654749506846,5.685,5148.39,1.836,-1.099,20.05
243,Dominican Republic,0,1996,5.399,-1.6133360000931076,22.694443395214417,5.978,5467.065,9.548,-1.166,20.054
243,Dominican Republic,0,1997,8.297,-1.032,13.848,8.885,5960.507,16.102,-0.814,22.101
243,Dominican Republic,0,1998,4.832,-0.408,13.249,6.714,6330.436,23.804,-1.561,28.069
243,Dominican Republic,0,1999,6.471,-1.559,15.977,5.94,6699.479,-0.653,-1.939,27.113
243,Dominican Republic,0,2000,7.723,-2.023,16.707,4.662,7066.528,9.522,-4.223,27.893
243,Dominican Republic,0,2001,8.884,-1.766,20.351,2.46,7303.176,-2.448,-2.894,26.771
243,Dominican Republic,0,2002,5.223,-1.942,21.487,4.495,7647.191,3.548,-2.928,26.957
243,Dominican Republic,0,2003,27.45,-4.353,48.15,-1.346,7589.789,-18.186,4.815,19.409
243,Dominican Republic,0,2004,51.461,-2.399,34.346,2.57,7892.592,-7.884,4.628,20.627
243,Dominican Republic,0,2005,4.19,-0.403,38.322,9.428,8797.807,15.244,-1.316,24.773
243,Dominican Republic,0,2006,7.573,-1.348,36.022,9.174,9788.391,13.697,-3.388,26.927
243,Dominican Republic,0,2007,6.144,-0.386,32.907,7.416,10678.379,7.592,-4.916,28.351
243,Dominican Republic,0,2008,10.644,-4.067,33.607,3.21,11105.648,4.53,-9.376,30.024
243,Dominican Republic,0,2009,1.442,-2.419,36.734,0.946,11158.952,-9.313,-4.766,23.573
243,Dominican Republic,0,2010,6.33,-3.147,37.311,8.34,12109.395,34.287,-7.462,26.38
243,Dominican Republic,0,2011,8.459,-3.035,39.053,3.133,12611.426,-0.267,-7.504,25.026
243,Dominican Republic,0,2012,3.694,-6.099,42.32,2.717,13057.897,1.933,-6.536,24.296
243,Dominican Republic,0,2013,4.831,-3.061,46.715,4.875,13779.946,-4.606,-4.092,22.724
243,Dominican Republic,0,2014,2.999,-4.918,44.911,7.05,14858.385,5.773,-3.226,23.113
243,Dominican Republic,0,2015,0.837,-4.485,44.687,6.927,15879.616,19.187,-1.797,23.442
243,Dominican Republic,0,2016,1.614,-4.126,46.591,6.659,16937.126,8.984,-1.075,22.972
243,Dominican Republic,0,2017,3.28,-4.094,48.906,4.667,17877.986,-4.095,-0.166,22.472
243,Dominican Republic,0,2018,3.564,-3.867,50.465,6.983,19023.797,5.482,-1.543,25.796
243,Dominican Republic,0,2019,1.811,-3.687,53.579,5.052,20741.332,5.1,-1.334,26.005
243,Dominican Republic,0,2020,3.781,-8.216,71.54,-6.72,20092.118,-11.471,-1.694,25.383
243,Dominican Republic,0,2021,8.243,-4.589,63.226,12.272,23135.084,18.088,-2.843,31.352
243,Dominican Republic,0,2022,8.812,-4.148,59.547,4.858,25777.184,17.3,-5.751,33.276
243,Dominican Republic,0,2023,4.786,-5.04,60.019,2.361,27112.85,-4.477,-3.593,31.337
243,Dominican Republic,0,2024,3.39,-5.554,59.151,5.138,28949.585,1.332,-3.368,30.317
248,Ecuador,0,1980,13.049,1.514312440545723,29.748183423489934,4.9,3103.092,-1.061,-3.981,16.428
248,Ecuador,0,1981,16.387,1.3358605441895945,46.699914135334936,3.9,3430.689,5.244,-6.048,15.81
248,Ecuador,0,1982,16.258,1.2506111124084973,31.01276810014538,1.2,3584.651,-4.988,-7.175,18.279
248,Ecuador,0,1983,48.434,1.2826456530632413,50.38355403160629,-2.8,3522.237,-33.125,-0.794,11.613
248,Ecuador,0,1984,31.23,1.1884967875606498,70.45840691134707,4.2,3701.487,9.195,-1.772,11.912
248,Ecuador,0,1985,27.983,1.0889402341939594,56.14582806389815,4.4,3882.9,5.857,0.422,13.119
248,Ecuador,0,1986,23.03,1.034610219887564,49.53973773989399,3.094,3979.891,-7.484,-4.402,14.084
248,Ecuador,0,1987,29.504,1.1672271974516355,82.30477340633146,-5.972,3739.844,9.719,-9.608,14.465
248,Ecuador,0,1988,58.216,0.9304092402734008,51.50671537908667,10.486,4169.059,-23.134,-5.788,13.941
248,Ecuador,0,1989,75.648,0.8938939005190876,95.07095327830912,0.285,4240.163,3.39,-6.201,13.398
248,Ecuador,0,1990,48.519,0.7914787530562579,81.47006866780171,3.008,4426.491,-0.839,-3.074,11.389
248,Ecuador,0,1991,48.804,0.642628064323322,79.31563064264714,5.113,4701.483,16.0,-5.388,15.107
248,Ecuador,0,1992,54.341,0.5479083742614028,67.06063583949174,3.614,4872.316,1.0,-0.849,14.393
248,Ecuador,0,1993,45.0,0.4892968877434374,66.01768945806833,2.0,4979.184,0.8,-5.058,15.714
248,Ecuador,0,1994,27.443,0.3724828203892834,69.66884180039483,4.258,5194.965,14.636,-4.439,15.098
